id,customer_id,amount,billing_cycle,next_payment_date,status,payment_method,failure_reason,retry_count,created_at,expected_recovery_action,expected_outcome,recoverable,expected_amount_recovered
SUB00859,CUST00693,1581.82,monthly,2026-09-13,ACTIVE,CARD,,0,2025-04-12 22:39:17,NONE,ALREADY_SUCCESSFUL,False,0
SUB00860,CUST00077,2660.65,monthly,2026-09-07,ACTIVE,UPI,,0,2026-07-13 22:07:34,NONE,ALREADY_SUCCESSFUL,False,0
SUB00861,CUST00227,620.44,monthly,2026-09-11,ACTIVE,WALLET,,0,2026-07-09 21:39:23,NONE,ALREADY_SUCCESSFUL,False,0
SUB00862,CUST00383,1575.73,monthly,2026-09-08,ACTIVE,WALLET,,0,2025-09-20 12:38:05,NONE,ALREADY_SUCCESSFUL,False,0
SUB00863,CUST00817,1582.02,monthly,2026-09-09,ACTIVE,NETBANKING,,0,2026-05-07 04:00:33,NONE,ALREADY_SUCCESSFUL,False,0
SUB00864,CUST00031,2250.82,monthly,2026-09-01,ACTIVE,CARD,,0,2026-03-24 02:07:18,NONE,ALREADY_SUCCESSFUL,False,0
SUB00865,CUST00310,1784.04,monthly,2026-08-17,PAST_DUE,WALLET,PAYMENT_METHOD_REMOVED,3,2026-02-22 07:41:04,ESCALATE,RECOVERED,True,1784.04
SUB00866,CUST00683,4705.92,monthly,2026-09-09,ACTIVE,WALLET,,0,2025-04-30 21:27:50,NONE,ALREADY_SUCCESSFUL,False,0
SUB00867,CUST00509,1302.27,monthly,2026-09-16,ACTIVE,CARD,,0,2025-12-30 10:13:15,NONE,ALREADY_SUCCESSFUL,False,0
SUB00868,CUST00523,4684.1,monthly,2026-09-01,ACTIVE,NETBANKING,,0,2025-06-11 02:15:24,NONE,ALREADY_SUCCESSFUL,False,0
SUB00869,CUST00395,2870.17,monthly,2026-09-16,ACTIVE,WALLET,,0,2024-12-01 02:12:53,NONE,ALREADY_SUCCESSFUL,False,0
SUB00870,CUST00936,1611.12,quarterly,,PAUSED,CARD,,0,2026-03-25 07:18:46,NONE,PAUSED,False,0
SUB00871,CUST00237,499.28,quarterly,2026-09-18,ACTIVE,CARD,,0,2026-03-21 16:19:13,NONE,ALREADY_SUCCESSFUL,False,0
SUB00872,CUST00666,4423.69,quarterly,2026-09-18,ACTIVE,WALLET,,0,2025-08-26 16:16:56,NONE,ALREADY_SUCCESSFUL,False,0
SUB00873,CUST00210,2596.2,monthly,2026-09-01,ACTIVE,NETBANKING,,0,2025-03-04 17:22:19,NONE,ALREADY_SUCCESSFUL,False,0
SUB00874,CUST00632,2794.77,monthly,2026-09-17,ACTIVE,CARD,,0,2024-09-24 22:44:03,NONE,ALREADY_SUCCESSFUL,False,0
SUB00875,CUST00002,734.44,monthly,2026-07-31,PAST_DUE,CARD,PAYMENT_METHOD_REMOVED,3,2025-04-06 03:48:14,ESCALATE,NOT_RECOVERED,False,0
SUB00876,CUST00621,3483.4,annual,,CANCELLED,WALLET,,0,2024-10-03 15:36:33,NONE,STOPPED,False,0
SUB00877,CUST00830,958.67,monthly,,PAUSED,NETBANKING,,0,2026-01-11 01:29:38,NONE,PAUSED,False,0
SUB00878,CUST00166,3197.83,annual,,CANCELLED,NETBANKING,,0,2024-11-19 08:35:20,NONE,STOPPED,False,0
SUB00879,CUST00603,2187.23,monthly,2026-09-09,ACTIVE,NETBANKING,,0,2025-10-25 17:17:59,NONE,ALREADY_SUCCESSFUL,False,0
SUB00880,CUST00516,2775.78,annual,2026-08-07,PAST_DUE,UPI,INSUFFICIENT_FUNDS,1,2026-02-22 00:46:14,RETRY_PAYMENT,RECOVERED,True,2775.78
SUB00881,CUST00167,1480.5,quarterly,2026-09-20,ACTIVE,WALLET,,0,2024-12-15 15:02:15,NONE,ALREADY_SUCCESSFUL,False,0
SUB00882,CUST00488,2790.79,monthly,2026-08-30,ACTIVE,CARD,,0,2026-01-12 23:33:02,NONE,ALREADY_SUCCESSFUL,False,0
SUB00883,CUST00185,4619.87,quarterly,2026-07-26,PAST_DUE,NETBANKING,TEMPORARY_DECLINE,4,2024-10-21 13:24:42,ESCALATE,NOT_RECOVERED,False,0
SUB00884,CUST00998,1430.59,monthly,2026-09-09,ACTIVE,CARD,,0,2025-04-20 00:26:35,NONE,ALREADY_SUCCESSFUL,False,0
SUB00885,CUST00794,362.1,quarterly,2026-09-20,ACTIVE,CARD,,0,2025-07-05 22:27:27,NONE,ALREADY_SUCCESSFUL,False,0
SUB00886,CUST00274,4884.19,quarterly,,CANCELLED,UPI,,0,2026-07-13 00:53:46,NONE,STOPPED,False,0
SUB00887,CUST00415,3596.2,monthly,2026-09-25,ACTIVE,WALLET,,0,2026-05-14 13:40:24,NONE,ALREADY_SUCCESSFUL,False,0
SUB00888,CUST00915,617.17,monthly,2026-09-24,ACTIVE,NETBANKING,,0,2025-05-06 23:44:58,NONE,ALREADY_SUCCESSFUL,False,0
SUB00889,CUST00637,654.7,monthly,2026-09-07,ACTIVE,NETBANKING,,0,2025-05-05 05:46:39,NONE,ALREADY_SUCCESSFUL,False,0
SUB00890,CUST00427,4955.58,annual,2026-09-06,ACTIVE,NETBANKING,,0,2025-07-15 20:29:30,NONE,ALREADY_SUCCESSFUL,False,0
SUB00891,CUST00166,4273.0,annual,2026-09-02,ACTIVE,NETBANKING,,0,2024-09-22 01:54:51,NONE,ALREADY_SUCCESSFUL,False,0
SUB00892,CUST00250,4136.64,monthly,2026-09-23,ACTIVE,NETBANKING,,0,2024-11-22 23:30:16,NONE,ALREADY_SUCCESSFUL,False,0
SUB00893,CUST00394,902.31,quarterly,2026-09-02,ACTIVE,NETBANKING,,0,2025-02-02 08:02:07,NONE,ALREADY_SUCCESSFUL,False,0
SUB00894,CUST00403,2545.61,monthly,2026-09-13,ACTIVE,NETBANKING,,0,2026-03-09 10:04:17,NONE,ALREADY_SUCCESSFUL,False,0
SUB00895,CUST00713,2839.75,monthly,2026-09-06,ACTIVE,WALLET,,0,2025-02-14 12:09:57,NONE,ALREADY_SUCCESSFUL,False,0
SUB00896,CUST00931,1091.69,quarterly,2026-07-26,PAST_DUE,UPI,TEMPORARY_DECLINE,1,2025-12-21 13:30:15,RETRY_PAYMENT,RECOVERED,True,1091.69
SUB00897,CUST00432,3822.35,monthly,2026-09-01,ACTIVE,UPI,,0,2026-03-06 03:30:20,NONE,ALREADY_SUCCESSFUL,False,0
SUB00898,CUST00784,1129.12,monthly,2026-09-05,ACTIVE,UPI,,0,2025-07-20 18:45:57,NONE,ALREADY_SUCCESSFUL,False,0
SUB00899,CUST00328,2658.92,monthly,,CANCELLED,CARD,,0,2024-12-23 01:16:53,NONE,STOPPED,False,0
SUB00900,CUST00511,1219.11,annual,2026-09-16,ACTIVE,UPI,,0,2026-03-20 09:56:17,NONE,ALREADY_SUCCESSFUL,False,0
SUB00901,CUST00860,841.6,monthly,2026-09-02,ACTIVE,WALLET,,0,2024-12-03 07:20:02,NONE,ALREADY_SUCCESSFUL,False,0
SUB00902,CUST00337,2536.0,monthly,2026-09-02,ACTIVE,UPI,,0,2025-10-06 13:26:36,NONE,ALREADY_SUCCESSFUL,False,0
SUB00903,CUST00506,3490.84,monthly,2026-08-28,ACTIVE,UPI,,0,2025-09-07 09:51:31,NONE,ALREADY_SUCCESSFUL,False,0
SUB00904,CUST00765,1300.44,quarterly,2026-08-29,ACTIVE,UPI,,0,2026-02-01 04:12:31,NONE,ALREADY_SUCCESSFUL,False,0
SUB00905,CUST00700,4154.92,monthly,,PAUSED,NETBANKING,,0,2024-12-16 21:14:33,NONE,PAUSED,False,0
SUB00906,CUST00149,1530.5,monthly,,CANCELLED,NETBANKING,,0,2025-09-02 07:33:12,NONE,STOPPED,False,0
SUB00907,CUST00609,2348.31,monthly,2026-09-06,ACTIVE,UPI,,0,2025-09-11 17:23:50,NONE,ALREADY_SUCCESSFUL,False,0
SUB00908,CUST00834,4607.45,annual,2026-09-11,ACTIVE,UPI,,0,2025-07-22 19:53:52,NONE,ALREADY_SUCCESSFUL,False,0
SUB00909,CUST00923,3999.1,monthly,2026-09-06,ACTIVE,NETBANKING,,0,2024-09-14 16:44:47,NONE,ALREADY_SUCCESSFUL,False,0
SUB00910,CUST00274,4402.56,monthly,2026-09-16,ACTIVE,WALLET,,0,2024-11-17 00:48:17,NONE,ALREADY_SUCCESSFUL,False,0
SUB00911,CUST00614,4547.54,annual,2026-09-13,ACTIVE,CARD,,0,2025-07-14 06:51:57,NONE,ALREADY_SUCCESSFUL,False,0
SUB00912,CUST00672,825.89,monthly,2026-09-15,ACTIVE,WALLET,,0,2025-05-25 09:22:06,NONE,ALREADY_SUCCESSFUL,False,0
SUB00913,CUST00639,2562.05,annual,2026-09-17,ACTIVE,NETBANKING,,0,2025-10-16 21:00:07,NONE,ALREADY_SUCCESSFUL,False,0
SUB00914,CUST00050,1700.36,monthly,2026-09-19,ACTIVE,UPI,,0,2024-10-20 19:05:53,NONE,ALREADY_SUCCESSFUL,False,0
SUB00915,CUST00961,812.57,annual,2026-09-25,ACTIVE,NETBANKING,,0,2024-12-07 19:19:51,NONE,ALREADY_SUCCESSFUL,False,0
SUB00916,CUST00131,4097.46,monthly,2026-09-05,ACTIVE,UPI,,0,2026-03-03 16:55:09,NONE,ALREADY_SUCCESSFUL,False,0
SUB00917,CUST00606,2196.98,monthly,2026-07-17,PAST_DUE,CARD,EXPIRED_CARD,0,2026-02-04 15:18:25,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
SUB00918,CUST00241,2700.24,annual,2026-09-17,ACTIVE,NETBANKING,,0,2025-03-21 08:56:19,NONE,ALREADY_SUCCESSFUL,False,0
SUB00919,CUST00506,359.42,monthly,2026-09-01,ACTIVE,CARD,,0,2025-07-05 13:42:16,NONE,ALREADY_SUCCESSFUL,False,0
SUB00920,CUST00546,4319.39,monthly,2026-08-14,PAST_DUE,CARD,PAYMENT_METHOD_REMOVED,0,2026-03-27 11:44:06,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
SUB00921,CUST00869,273.67,monthly,2026-09-01,ACTIVE,UPI,,0,2025-09-02 21:29:40,NONE,ALREADY_SUCCESSFUL,False,0
SUB00922,CUST00475,4472.23,monthly,2026-09-18,ACTIVE,WALLET,,0,2025-01-12 00:19:32,NONE,ALREADY_SUCCESSFUL,False,0
SUB00923,CUST00378,1618.61,quarterly,2026-09-03,ACTIVE,CARD,,0,2025-01-31 15:15:04,NONE,ALREADY_SUCCESSFUL,False,0
SUB00924,CUST00972,1653.03,monthly,2026-09-05,ACTIVE,NETBANKING,,0,2025-03-16 19:48:19,NONE,ALREADY_SUCCESSFUL,False,0
SUB00925,CUST00811,251.27,monthly,2026-09-14,ACTIVE,CARD,,0,2024-11-08 23:06:36,NONE,ALREADY_SUCCESSFUL,False,0
SUB00926,CUST00867,2624.84,monthly,2026-08-28,ACTIVE,CARD,,0,2025-03-12 22:26:21,NONE,ALREADY_SUCCESSFUL,False,0
SUB00927,CUST00530,4596.17,monthly,2026-08-31,ACTIVE,NETBANKING,,0,2025-10-20 13:10:52,NONE,ALREADY_SUCCESSFUL,False,0
SUB00928,CUST00945,771.65,monthly,2026-09-17,ACTIVE,WALLET,,0,2025-10-03 04:57:14,NONE,ALREADY_SUCCESSFUL,False,0
SUB00929,CUST00748,461.6,monthly,2026-08-05,PAST_DUE,CARD,TEMPORARY_DECLINE,4,2025-03-01 12:05:22,ESCALATE,NOT_RECOVERED,False,0
SUB00930,CUST00310,691.9,monthly,2026-09-25,ACTIVE,CARD,,0,2026-04-09 02:59:46,NONE,ALREADY_SUCCESSFUL,False,0
SUB00931,CUST00366,2551.82,monthly,2026-09-17,ACTIVE,UPI,,0,2026-04-20 21:25:35,NONE,ALREADY_SUCCESSFUL,False,0
SUB00932,CUST00698,2472.95,monthly,2026-09-06,ACTIVE,NETBANKING,,0,2024-12-25 01:20:09,NONE,ALREADY_SUCCESSFUL,False,0
SUB00933,CUST00638,816.05,annual,2026-09-22,ACTIVE,UPI,,0,2026-03-15 10:17:12,NONE,ALREADY_SUCCESSFUL,False,0
SUB00934,CUST00275,3160.88,monthly,2026-09-02,ACTIVE,CARD,,0,2024-12-08 02:45:36,NONE,ALREADY_SUCCESSFUL,False,0
SUB00935,CUST00220,343.8,monthly,2026-08-15,PAST_DUE,UPI,EXPIRED_CARD,0,2025-06-14 21:21:40,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
SUB00936,CUST00349,3550.95,quarterly,2026-09-13,ACTIVE,WALLET,,0,2026-03-28 22:25:22,NONE,ALREADY_SUCCESSFUL,False,0
SUB00937,CUST00415,2075.7,monthly,2026-09-17,ACTIVE,WALLET,,0,2026-01-09 21:35:18,NONE,ALREADY_SUCCESSFUL,False,0
SUB00938,CUST00665,763.0,monthly,2026-09-16,ACTIVE,NETBANKING,,0,2024-11-11 07:49:38,NONE,ALREADY_SUCCESSFUL,False,0
SUB00939,CUST00495,4430.11,monthly,2026-09-06,ACTIVE,CARD,,0,2026-01-08 02:45:32,NONE,ALREADY_SUCCESSFUL,False,0
SUB00940,CUST00441,2749.65,monthly,2026-09-16,ACTIVE,NETBANKING,,0,2025-10-23 04:41:34,NONE,ALREADY_SUCCESSFUL,False,0
SUB00941,CUST00721,3913.12,monthly,2026-07-18,PAST_DUE,CARD,PAYMENT_METHOD_REMOVED,0,2025-04-27 19:00:30,SEND_PAYMENT_LINK,RECOVERED,True,3913.12
SUB00942,CUST00185,4114.83,annual,2026-09-03,ACTIVE,NETBANKING,,0,2026-06-14 19:51:57,NONE,ALREADY_SUCCESSFUL,False,0
SUB00943,CUST00090,449.05,monthly,2026-08-15,PAST_DUE,WALLET,PAYMENT_METHOD_REMOVED,1,2024-12-02 21:13:54,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
SUB00944,CUST00337,2668.39,monthly,2026-09-23,ACTIVE,WALLET,,0,2025-04-11 08:41:16,NONE,ALREADY_SUCCESSFUL,False,0
SUB00945,CUST00997,4245.84,monthly,2026-08-21,PAST_DUE,NETBANKING,INSUFFICIENT_FUNDS,2,2025-06-03 02:43:07,RETRY_PAYMENT,NOT_RECOVERED,False,0
SUB00946,CUST00864,2836.57,monthly,2026-09-22,ACTIVE,NETBANKING,,0,2025-07-08 09:50:26,NONE,ALREADY_SUCCESSFUL,False,0
SUB00947,CUST00309,2912.98,monthly,2026-09-18,ACTIVE,NETBANKING,,0,2024-09-22 06:42:30,NONE,ALREADY_SUCCESSFUL,False,0
SUB00948,CUST00804,941.54,monthly,2026-08-02,PAST_DUE,WALLET,EXPIRED_CARD,1,2026-04-02 19:33:50,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
SUB00949,CUST00285,2543.17,monthly,,PAUSED,WALLET,,0,2025-11-18 11:04:18,NONE,PAUSED,False,0
SUB00950,CUST00794,3210.47,monthly,,CANCELLED,WALLET,,0,2026-07-12 09:32:08,NONE,STOPPED,False,0
SUB00951,CUST00151,3063.67,monthly,,PAUSED,NETBANKING,,0,2025-06-11 13:48:44,NONE,PAUSED,False,0
SUB00952,CUST00142,1875.91,monthly,2026-08-14,PAST_DUE,NETBANKING,EXPIRED_CARD,1,2025-01-01 20:49:41,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
SUB00953,CUST00296,3005.96,monthly,2026-09-24,ACTIVE,UPI,,0,2026-06-28 08:09:27,NONE,ALREADY_SUCCESSFUL,False,0
SUB00954,CUST00511,4751.57,monthly,2026-08-29,ACTIVE,CARD,,0,2025-11-11 19:21:53,NONE,ALREADY_SUCCESSFUL,False,0
SUB00955,CUST00517,4251.69,monthly,2026-09-16,ACTIVE,CARD,,0,2026-07-15 06:56:31,NONE,ALREADY_SUCCESSFUL,False,0
SUB00956,CUST00282,1692.93,monthly,,CANCELLED,CARD,,0,2025-01-21 02:12:51,NONE,STOPPED,False,0
SUB00957,CUST00432,3258.45,monthly,2026-09-03,ACTIVE,NETBANKING,,0,2026-02-23 07:53:43,NONE,ALREADY_SUCCESSFUL,False,0
SUB00958,CUST00037,2562.91,monthly,2026-09-05,ACTIVE,UPI,,0,2026-05-23 08:57:48,NONE,ALREADY_SUCCESSFUL,False,0
SUB00959,CUST00572,3222.27,monthly,2026-08-06,PAST_DUE,WALLET,TEMPORARY_DECLINE,2,2025-03-25 04:00:25,RETRY_PAYMENT,NOT_RECOVERED,False,0
SUB00960,CUST00869,2613.83,monthly,2026-08-29,ACTIVE,NETBANKING,,0,2026-04-18 08:48:17,NONE,ALREADY_SUCCESSFUL,False,0
SUB00961,CUST00289,694.34,monthly,2026-09-15,ACTIVE,CARD,,0,2024-09-11 20:39:57,NONE,ALREADY_SUCCESSFUL,False,0
SUB00962,CUST00825,2739.93,monthly,2026-09-21,ACTIVE,UPI,,0,2025-10-29 03:55:18,NONE,ALREADY_SUCCESSFUL,False,0
SUB00963,CUST00342,2917.74,monthly,2026-09-20,ACTIVE,UPI,,0,2026-02-07 23:14:00,NONE,ALREADY_SUCCESSFUL,False,0
SUB00964,CUST00354,4236.42,quarterly,2026-08-07,PAST_DUE,NETBANKING,INSUFFICIENT_FUNDS,4,2026-01-12 14:15:40,ESCALATE,NOT_RECOVERED,False,0
SUB00965,CUST00457,971.69,monthly,2026-09-03,ACTIVE,UPI,,0,2025-11-21 21:36:21,NONE,ALREADY_SUCCESSFUL,False,0
SUB00966,CUST00046,1957.85,quarterly,2026-09-18,ACTIVE,UPI,,0,2026-06-22 07:11:18,NONE,ALREADY_SUCCESSFUL,False,0
SUB00967,CUST00709,2756.26,quarterly,2026-09-03,ACTIVE,NETBANKING,,0,2025-08-08 16:37:29,NONE,ALREADY_SUCCESSFUL,False,0
SUB00968,CUST00139,2709.89,monthly,2026-09-01,ACTIVE,NETBANKING,,0,2026-03-20 05:49:26,NONE,ALREADY_SUCCESSFUL,False,0
SUB00969,CUST00345,1151.3,monthly,2026-09-23,ACTIVE,NETBANKING,,0,2024-11-28 06:26:01,NONE,ALREADY_SUCCESSFUL,False,0
SUB00970,CUST00825,597.18,annual,,PAUSED,NETBANKING,,0,2026-04-22 15:58:48,NONE,PAUSED,False,0
SUB00971,CUST00855,1049.81,annual,2026-09-18,ACTIVE,CARD,,0,2025-02-28 01:09:50,NONE,ALREADY_SUCCESSFUL,False,0
SUB00972,CUST00187,2525.75,quarterly,,CANCELLED,UPI,,0,2025-05-06 03:39:35,NONE,STOPPED,False,0
SUB00973,CUST00946,2659.07,monthly,2026-09-13,ACTIVE,CARD,,0,2025-12-02 05:27:21,NONE,ALREADY_SUCCESSFUL,False,0
SUB00974,CUST00283,974.79,monthly,,CANCELLED,WALLET,,0,2024-12-31 07:44:46,NONE,STOPPED,False,0
SUB00975,CUST00515,4384.8,monthly,2026-09-22,ACTIVE,NETBANKING,,0,2025-02-15 20:00:00,NONE,ALREADY_SUCCESSFUL,False,0
SUB00976,CUST00919,1417.96,monthly,,PAUSED,CARD,,0,2025-04-27 21:28:53,NONE,PAUSED,False,0
SUB00977,CUST00989,4886.7,monthly,2026-08-28,ACTIVE,WALLET,,0,2026-06-28 01:44:02,NONE,ALREADY_SUCCESSFUL,False,0
SUB00978,CUST00019,1997.4,monthly,2026-09-14,ACTIVE,NETBANKING,,0,2025-07-01 10:28:59,NONE,ALREADY_SUCCESSFUL,False,0
SUB00979,CUST00538,736.72,monthly,2026-07-22,PAST_DUE,WALLET,INSUFFICIENT_FUNDS,3,2025-12-15 13:35:00,ESCALATE,RECOVERED,True,736.72
SUB00980,CUST00281,4482.44,monthly,,PAUSED,WALLET,,0,2025-02-23 18:10:41,NONE,PAUSED,False,0
SUB00981,CUST00122,1178.98,monthly,,CANCELLED,UPI,,0,2025-12-05 12:14:26,NONE,STOPPED,False,0
SUB00982,CUST00176,610.06,monthly,,PAUSED,CARD,,0,2026-07-07 07:26:53,NONE,PAUSED,False,0
SUB00983,CUST00579,1942.26,annual,,CANCELLED,UPI,,0,2025-06-10 17:03:58,NONE,STOPPED,False,0
SUB00984,CUST00635,3447.66,monthly,2026-08-27,ACTIVE,WALLET,,0,2025-06-13 13:28:32,NONE,ALREADY_SUCCESSFUL,False,0
SUB00985,CUST00766,4348.34,quarterly,,PAUSED,NETBANKING,,0,2024-12-10 20:58:27,NONE,PAUSED,False,0
SUB00986,CUST00989,3036.77,monthly,2026-09-13,ACTIVE,NETBANKING,,0,2025-11-06 13:13:35,NONE,ALREADY_SUCCESSFUL,False,0
SUB00987,CUST00619,3888.74,annual,2026-08-07,PAST_DUE,UPI,PAYMENT_METHOD_REMOVED,3,2025-01-21 03:29:06,ESCALATE,NOT_RECOVERED,False,0
SUB00988,CUST00109,1301.36,monthly,2026-07-27,PAST_DUE,NETBANKING,PAYMENT_METHOD_REMOVED,2,2026-04-05 17:42:03,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
SUB00989,CUST00183,3207.33,monthly,2026-09-25,ACTIVE,WALLET,,0,2025-03-16 06:09:03,NONE,ALREADY_SUCCESSFUL,False,0
SUB00990,CUST00628,3162.64,annual,2026-08-28,ACTIVE,NETBANKING,,0,2024-11-23 22:09:23,NONE,ALREADY_SUCCESSFUL,False,0
SUB00991,CUST00868,2066.14,monthly,2026-09-07,ACTIVE,UPI,,0,2025-10-04 21:52:39,NONE,ALREADY_SUCCESSFUL,False,0
SUB00992,CUST00508,2806.69,monthly,2026-09-14,ACTIVE,NETBANKING,,0,2025-08-22 23:05:13,NONE,ALREADY_SUCCESSFUL,False,0
SUB00993,CUST00885,1724.42,monthly,2026-07-17,PAST_DUE,WALLET,EXPIRED_CARD,4,2025-12-10 03:18:58,ESCALATE,NOT_RECOVERED,False,0
SUB00994,CUST00285,4830.66,monthly,2026-08-02,PAST_DUE,UPI,INSUFFICIENT_FUNDS,4,2025-07-02 12:34:46,ESCALATE,NOT_RECOVERED,False,0
SUB00995,CUST00269,2812.73,monthly,,CANCELLED,UPI,,0,2026-04-22 04:40:48,NONE,STOPPED,False,0
SUB00996,CUST00477,2348.29,quarterly,2026-09-20,ACTIVE,UPI,,0,2025-12-24 04:46:16,NONE,ALREADY_SUCCESSFUL,False,0
SUB00997,CUST00169,351.8,monthly,2026-08-30,ACTIVE,CARD,,0,2025-08-28 07:14:40,NONE,ALREADY_SUCCESSFUL,False,0
SUB00998,CUST00876,3812.59,monthly,,CANCELLED,CARD,,0,2026-06-14 19:44:57,NONE,STOPPED,False,0
SUB00999,CUST00608,4113.66,quarterly,2026-08-18,PAST_DUE,CARD,INSUFFICIENT_FUNDS,3,2025-03-17 11:32:55,ESCALATE,NOT_RECOVERED,False,0
SUB01000,CUST00602,2784.35,annual,2026-09-20,ACTIVE,NETBANKING,,0,2025-06-19 17:58:43,NONE,ALREADY_SUCCESSFUL,False,0
