id,customer_id,amount,currency,payment_method,gateway,bank,region,status,failure_reason,attempt_number,created_at,updated_at,expected_recovery_action,expected_outcome,recoverable,expected_amount_recovered
TXN003366,CUST00413,28280.03,INR,UPI,Gateway A,Bank C,North,FAILED,GATEWAY_FAILURE,1,2026-04-05 17:59:48,2026-04-05 18:47:48,ALTERNATE_METHOD,NOT_RECOVERED,False,0
TXN003367,CUST00672,48437.96,INR,CARD,Gateway B,Bank C,East,SUCCESS,,1,2025-12-15 10:37:00,2025-12-15 12:44:00,NONE,ALREADY_SUCCESSFUL,False,0
TXN003368,CUST00823,40466.21,INR,UPI,Gateway D,Bank A,East,SUCCESS,,1,2026-03-02 10:09:47,2026-03-02 11:43:47,NONE,ALREADY_SUCCESSFUL,False,0
TXN003369,CUST00018,20094.14,INR,WALLET,Gateway C,Bank E,West,SUCCESS,,1,2026-01-22 03:02:05,2026-01-22 03:22:05,NONE,ALREADY_SUCCESSFUL,False,0
TXN003370,CUST00145,38065.36,INR,CARD,Gateway D,Bank B,East,SUCCESS,,1,2025-09-26 09:55:21,2025-09-26 11:18:21,NONE,ALREADY_SUCCESSFUL,False,0
TXN003371,CUST00886,22051.62,INR,NETBANKING,Gateway B,Bank C,North,FAILED,INSUFFICIENT_FUNDS,1,2026-04-03 01:52:48,2026-04-03 03:11:48,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN003372,CUST00564,14418.47,INR,UPI,Gateway B,Bank D,East,SUCCESS,,1,2026-07-26 21:49:18,2026-07-27 00:01:18,NONE,ALREADY_SUCCESSFUL,False,0
TXN003373,CUST00320,29882.95,INR,UPI,Gateway D,Bank A,North,ABANDONED,ABANDONED_CHECKOUT,1,2025-12-19 13:46:40,2025-12-19 14:54:40,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN003374,CUST00910,28498.55,INR,WALLET,Gateway D,Bank D,South,SUCCESS,,1,2026-04-23 08:48:34,2026-04-23 09:49:34,NONE,ALREADY_SUCCESSFUL,False,0
TXN003375,CUST00456,11598.99,INR,UPI,Gateway C,Bank D,West,ABANDONED,ABANDONED_CHECKOUT,2,2025-11-06 15:13:32,2025-11-06 15:39:32,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN003376,CUST00528,46389.7,INR,NETBANKING,Gateway D,Bank D,North,SUCCESS,,1,2025-10-20 17:42:50,2025-10-20 19:00:50,NONE,ALREADY_SUCCESSFUL,False,0
TXN003377,CUST00888,45106.01,INR,NETBANKING,Gateway A,Bank E,South,FAILED,REPEATED_FAILURE,5,2026-01-04 06:48:20,2026-01-04 07:05:20,ESCALATE,NOT_RECOVERED,False,0
TXN003378,CUST00198,33967.99,INR,NETBANKING,Gateway B,Bank B,East,SUCCESS,,1,2025-10-07 01:12:52,2025-10-07 02:48:52,NONE,ALREADY_SUCCESSFUL,False,0
TXN003379,CUST00869,39064.35,INR,CARD,Gateway C,Bank C,South,FAILED,TEMPORARY_DECLINE,1,2026-02-10 07:32:24,2026-02-10 08:31:24,RETRY_PAYMENT,RECOVERED,True,39064.35
TXN003380,CUST00266,44657.29,INR,WALLET,Gateway D,Bank C,West,SUCCESS,,1,2026-06-20 17:44:11,2026-06-20 19:07:11,NONE,ALREADY_SUCCESSFUL,False,0
TXN003381,CUST00160,18300.84,INR,UPI,Gateway A,Bank E,East,SUCCESS,,1,2026-01-10 19:38:58,2026-01-10 20:52:58,NONE,ALREADY_SUCCESSFUL,False,0
TXN003382,CUST00708,7157.32,INR,CARD,Gateway B,Bank E,West,SUCCESS,,1,2026-06-11 10:41:32,2026-06-11 13:13:32,NONE,ALREADY_SUCCESSFUL,False,0
TXN003383,CUST00850,6171.25,INR,WALLET,Gateway B,Bank E,East,SUCCESS,,1,2026-08-19 12:40:48,2026-08-19 14:13:48,NONE,ALREADY_SUCCESSFUL,False,0
TXN003384,CUST00355,25774.18,INR,UPI,Gateway C,Bank E,East,SUCCESS,,1,2026-01-29 01:39:45,2026-01-29 03:16:45,NONE,ALREADY_SUCCESSFUL,False,0
TXN003385,CUST00810,42072.72,INR,NETBANKING,Gateway B,Bank A,East,SUCCESS,,1,2025-11-14 07:14:57,2025-11-14 09:11:57,NONE,ALREADY_SUCCESSFUL,False,0
TXN003386,CUST00938,25583.87,INR,UPI,Gateway A,Bank C,North,FAILED,GATEWAY_FAILURE,2,2026-06-15 04:49:33,2026-06-15 07:02:33,ALTERNATE_METHOD,NOT_RECOVERED,False,0
TXN003387,CUST00880,10533.85,INR,NETBANKING,Gateway B,Bank D,East,FAILED,AMBIGUOUS,2,2025-09-21 05:29:58,2025-09-21 06:23:58,ESCALATE,NOT_RECOVERED,False,0
TXN003388,CUST00811,49709.6,INR,NETBANKING,Gateway D,Bank C,South,FAILED,INSUFFICIENT_FUNDS,2,2025-12-09 04:45:16,2025-12-09 07:16:16,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN003389,CUST00362,28974.63,INR,WALLET,Gateway C,Bank C,West,SUCCESS,,1,2025-11-27 23:49:27,2025-11-28 01:23:27,NONE,ALREADY_SUCCESSFUL,False,0
TXN003390,CUST00194,32195.33,INR,UPI,Gateway A,Bank C,North,FAILED,GATEWAY_FAILURE,1,2025-10-20 07:02:32,2025-10-20 09:26:32,ALTERNATE_METHOD,RECOVERED,True,32195.33
TXN003391,CUST00664,2828.97,INR,UPI,Gateway D,Bank E,South,SUCCESS,,1,2025-09-21 19:11:46,2025-09-21 19:59:46,NONE,ALREADY_SUCCESSFUL,False,0
TXN003392,CUST00745,18877.19,INR,NETBANKING,Gateway C,Bank E,South,SUCCESS,,1,2025-11-16 21:37:34,2025-11-16 22:17:34,NONE,ALREADY_SUCCESSFUL,False,0
TXN003393,CUST00780,13072.99,INR,WALLET,Gateway A,Bank A,East,SUCCESS,,1,2026-07-07 00:51:45,2026-07-07 02:35:45,NONE,ALREADY_SUCCESSFUL,False,0
TXN003394,CUST00804,16582.95,INR,WALLET,Gateway D,Bank D,West,SUCCESS,,1,2025-09-14 07:44:17,2025-09-14 10:33:17,NONE,ALREADY_SUCCESSFUL,False,0
TXN003395,CUST00959,14247.29,INR,WALLET,Gateway D,Bank B,South,SUCCESS,,1,2026-03-22 20:22:02,2026-03-22 21:25:02,NONE,ALREADY_SUCCESSFUL,False,0
TXN003396,CUST00806,39854.07,INR,CARD,Gateway A,Bank D,West,ABANDONED,ABANDONED_CHECKOUT,2,2025-09-23 06:51:14,2025-09-23 08:39:14,SEND_PAYMENT_LINK,RECOVERED,True,39854.07
TXN003397,CUST00235,27580.66,INR,UPI,Gateway B,Bank C,South,SUCCESS,,1,2026-02-10 01:35:20,2026-02-10 01:51:20,NONE,ALREADY_SUCCESSFUL,False,0
TXN003398,CUST00670,21813.44,INR,NETBANKING,Gateway C,Bank A,South,SUCCESS,,1,2026-05-23 15:31:25,2026-05-23 16:20:25,NONE,ALREADY_SUCCESSFUL,False,0
TXN003399,CUST00730,14235.59,INR,NETBANKING,Gateway A,Bank B,West,SUCCESS,,1,2026-01-16 18:09:11,2026-01-16 19:32:11,NONE,ALREADY_SUCCESSFUL,False,0
TXN003400,CUST00349,23266.34,INR,CARD,Gateway D,Bank E,West,FAILED,TEMPORARY_DECLINE,2,2026-08-03 08:24:07,2026-08-03 09:04:07,RETRY_PAYMENT,RECOVERED,True,23266.34
TXN003401,CUST00103,31752.83,INR,WALLET,Gateway C,Bank D,North,SUCCESS,,1,2026-06-23 12:20:49,2026-06-23 13:59:49,NONE,ALREADY_SUCCESSFUL,False,0
TXN003402,CUST00087,33766.3,INR,UPI,Gateway A,Bank B,East,SUCCESS,,1,2025-10-27 20:27:51,2025-10-27 20:27:51,NONE,ALREADY_SUCCESSFUL,False,0
TXN003403,CUST00302,33806.05,INR,WALLET,Gateway A,Bank E,East,SUCCESS,,1,2026-08-03 11:55:22,2026-08-03 12:44:22,NONE,ALREADY_SUCCESSFUL,False,0
TXN003404,CUST00898,48183.38,INR,UPI,Gateway C,Bank B,North,FAILED,REPEATED_FAILURE,5,2025-11-08 04:52:59,2025-11-08 05:27:59,ESCALATE,NOT_RECOVERED,False,0
TXN003405,CUST00405,222.31,INR,UPI,Gateway C,Bank C,South,FAILED,INSUFFICIENT_FUNDS,1,2025-08-25 04:57:18,2025-08-25 07:49:18,RETRY_PAYMENT,RECOVERED,True,222.31
TXN003406,CUST00693,44387.01,INR,WALLET,Gateway D,Bank C,South,SUCCESS,,1,2026-07-28 23:34:09,2026-07-29 01:39:09,NONE,ALREADY_SUCCESSFUL,False,0
TXN003407,CUST00470,40521.62,INR,NETBANKING,Gateway A,Bank B,East,SUCCESS,,1,2026-04-28 04:18:10,2026-04-28 07:11:10,NONE,ALREADY_SUCCESSFUL,False,0
TXN003408,CUST00486,22365.09,INR,CARD,Gateway A,Bank C,South,SUCCESS,,1,2025-09-09 08:47:57,2025-09-09 08:52:57,NONE,ALREADY_SUCCESSFUL,False,0
TXN003409,CUST00687,7309.83,INR,CARD,Gateway C,Bank D,East,ABANDONED,ABANDONED_CHECKOUT,1,2026-04-20 10:35:52,2026-04-20 11:07:52,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN003410,CUST00405,12720.38,INR,NETBANKING,Gateway C,Bank A,East,SUCCESS,,1,2026-07-24 02:26:52,2026-07-24 03:54:52,NONE,ALREADY_SUCCESSFUL,False,0
TXN003411,CUST00834,44037.32,INR,UPI,Gateway D,Bank A,North,ABANDONED,ABANDONED_CHECKOUT,1,2025-11-14 04:01:37,2025-11-14 06:26:37,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN003412,CUST00682,27427.19,INR,NETBANKING,Gateway D,Bank A,East,ABANDONED,ABANDONED_CHECKOUT,2,2026-04-25 21:24:49,2026-04-26 00:22:49,SEND_PAYMENT_LINK,RECOVERED,True,27427.19
TXN003413,CUST00483,19759.05,INR,NETBANKING,Gateway D,Bank A,North,SUCCESS,,1,2026-06-07 03:40:46,2026-06-07 03:42:46,NONE,ALREADY_SUCCESSFUL,False,0
TXN003414,CUST00877,26702.43,INR,UPI,Gateway C,Bank D,North,SUCCESS,,1,2026-05-31 15:02:26,2026-05-31 15:27:26,NONE,ALREADY_SUCCESSFUL,False,0
TXN003415,CUST00047,44216.36,INR,CARD,Gateway D,Bank A,West,FAILED,REPEATED_FAILURE,6,2026-04-16 18:10:11,2026-04-16 20:58:11,ESCALATE,NOT_RECOVERED,False,0
TXN003416,CUST00438,23698.33,INR,NETBANKING,Gateway B,Bank A,East,SUCCESS,,1,2026-06-21 04:17:47,2026-06-21 07:09:47,NONE,ALREADY_SUCCESSFUL,False,0
TXN003417,CUST00735,19620.98,INR,WALLET,Gateway B,Bank E,West,SUCCESS,,1,2026-08-19 08:19:43,2026-08-19 09:39:43,NONE,ALREADY_SUCCESSFUL,False,0
TXN003418,CUST00919,18456.53,INR,CARD,Gateway A,Bank B,East,SUCCESS,,1,2026-07-31 20:25:30,2026-07-31 23:12:30,NONE,ALREADY_SUCCESSFUL,False,0
TXN003419,CUST00719,4443.6,INR,UPI,Gateway C,Bank C,East,FAILED,INSUFFICIENT_FUNDS,1,2026-01-14 12:11:33,2026-01-14 12:11:33,RETRY_PAYMENT,RECOVERED,True,4443.6
TXN003420,CUST00413,29021.65,INR,CARD,Gateway D,Bank B,North,SUCCESS,,1,2026-04-22 10:11:49,2026-04-22 12:57:49,NONE,ALREADY_SUCCESSFUL,False,0
TXN003421,CUST00592,23743.67,INR,NETBANKING,Gateway B,Bank D,East,ABANDONED,ABANDONED_CHECKOUT,1,2026-07-25 03:23:01,2026-07-25 03:29:01,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN003422,CUST00848,8902.08,INR,CARD,Gateway B,Bank D,North,SUCCESS,,1,2026-03-05 16:26:37,2026-03-05 17:50:37,NONE,ALREADY_SUCCESSFUL,False,0
TXN003423,CUST00691,7552.14,INR,UPI,Gateway B,Bank E,East,SUCCESS,,1,2025-10-03 14:35:28,2025-10-03 15:19:28,NONE,ALREADY_SUCCESSFUL,False,0
TXN003424,CUST00368,25096.58,INR,NETBANKING,Gateway A,Bank E,South,SUCCESS,,1,2026-05-28 19:11:42,2026-05-28 19:51:42,NONE,ALREADY_SUCCESSFUL,False,0
TXN003425,CUST00125,34847.62,INR,UPI,Gateway B,Bank B,East,SUCCESS,,1,2025-09-14 01:56:47,2025-09-14 02:31:47,NONE,ALREADY_SUCCESSFUL,False,0
TXN003426,CUST00662,9588.66,INR,WALLET,Gateway C,Bank C,West,FAILED,REPEATED_FAILURE,5,2026-03-13 08:04:40,2026-03-13 09:32:40,ESCALATE,NOT_RECOVERED,False,0
TXN003427,CUST00399,13237.38,INR,CARD,Gateway C,Bank B,East,SUCCESS,,1,2025-11-25 16:02:35,2025-11-25 18:08:35,NONE,ALREADY_SUCCESSFUL,False,0
TXN003428,CUST00333,18743.81,INR,NETBANKING,Gateway A,Bank D,East,ABANDONED,ABANDONED_CHECKOUT,1,2026-07-31 01:21:01,2026-07-31 01:44:01,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN003429,CUST00381,629.31,INR,UPI,Gateway A,Bank B,West,SUCCESS,,1,2026-01-03 04:13:08,2026-01-03 04:20:08,NONE,ALREADY_SUCCESSFUL,False,0
TXN003430,CUST00918,21146.66,INR,NETBANKING,Gateway D,Bank E,South,SUCCESS,,1,2025-10-07 11:03:01,2025-10-07 12:17:01,NONE,ALREADY_SUCCESSFUL,False,0
TXN003431,CUST00444,40579.2,INR,UPI,Gateway B,Bank C,West,SUCCESS,,1,2026-07-08 04:52:48,2026-07-08 06:39:48,NONE,ALREADY_SUCCESSFUL,False,0
TXN003432,CUST00733,24657.06,INR,WALLET,Gateway C,Bank C,South,FAILED,AMBIGUOUS,1,2026-04-21 20:12:26,2026-04-21 23:10:26,ESCALATE,NOT_RECOVERED,False,0
TXN003433,CUST00156,24519.6,INR,NETBANKING,Gateway A,Bank B,South,SUCCESS,,1,2025-09-09 00:49:59,2025-09-09 01:06:59,NONE,ALREADY_SUCCESSFUL,False,0
TXN003434,CUST00531,47393.18,INR,UPI,Gateway B,Bank A,West,SUCCESS,,1,2025-11-11 08:54:10,2025-11-11 11:43:10,NONE,ALREADY_SUCCESSFUL,False,0
TXN003435,CUST00760,14593.24,INR,UPI,Gateway D,Bank B,East,SUCCESS,,1,2026-01-20 02:52:52,2026-01-20 05:32:52,NONE,ALREADY_SUCCESSFUL,False,0
TXN003436,CUST00373,21605.2,INR,UPI,Gateway A,Bank B,South,SUCCESS,,1,2026-04-22 23:29:21,2026-04-23 01:09:21,NONE,ALREADY_SUCCESSFUL,False,0
TXN003437,CUST00319,39958.91,INR,CARD,Gateway C,Bank A,East,FAILED,TEMPORARY_DECLINE,1,2025-09-01 04:54:29,2025-09-01 07:17:29,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN003438,CUST00779,25703.32,INR,UPI,Gateway B,Bank C,East,FAILED,INSUFFICIENT_FUNDS,2,2025-10-17 19:39:50,2025-10-17 21:57:50,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN003439,CUST00085,19657.67,INR,NETBANKING,Gateway D,Bank E,North,SUCCESS,,1,2025-11-28 17:35:04,2025-11-28 19:55:04,NONE,ALREADY_SUCCESSFUL,False,0
TXN003440,CUST00636,16189.48,INR,UPI,Gateway C,Bank C,North,FAILED,TEMPORARY_DECLINE,1,2026-07-08 18:53:59,2026-07-08 20:18:59,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN003441,CUST00187,15339.45,INR,CARD,Gateway A,Bank A,East,FAILED,AMBIGUOUS,2,2026-03-29 00:49:31,2026-03-29 02:02:31,ESCALATE,NOT_RECOVERED,False,0
TXN003442,CUST00796,12490.92,INR,CARD,Gateway D,Bank A,East,SUCCESS,,1,2026-07-26 08:47:07,2026-07-26 10:32:07,NONE,ALREADY_SUCCESSFUL,False,0
TXN003443,CUST00514,14140.25,INR,UPI,Gateway A,Bank C,South,FAILED,EXPIRED_CARD,1,2026-07-31 18:41:27,2026-07-31 20:13:27,SEND_PAYMENT_LINK,RECOVERED,True,14140.25
TXN003444,CUST00456,9316.17,INR,UPI,Gateway B,Bank D,North,FAILED,EXPIRED_CARD,1,2026-05-02 19:34:55,2026-05-02 20:44:55,SEND_PAYMENT_LINK,RECOVERED,True,9316.17
TXN003445,CUST00829,1282.59,INR,UPI,Gateway A,Bank B,West,SUCCESS,,1,2026-07-31 11:50:24,2026-07-31 14:24:24,NONE,ALREADY_SUCCESSFUL,False,0
TXN003446,CUST00828,42715.92,INR,WALLET,Gateway A,Bank C,East,FAILED,TEMPORARY_DECLINE,2,2026-06-16 11:15:53,2026-06-16 12:39:53,RETRY_PAYMENT,RECOVERED,True,42715.92
TXN003447,CUST00081,48672.56,INR,NETBANKING,Gateway C,Bank B,South,SUCCESS,,1,2025-09-06 03:42:29,2025-09-06 05:10:29,NONE,ALREADY_SUCCESSFUL,False,0
TXN003448,CUST00011,9164.19,INR,WALLET,Gateway A,Bank E,South,SUCCESS,,1,2025-11-19 01:54:24,2025-11-19 02:35:24,NONE,ALREADY_SUCCESSFUL,False,0
TXN003449,CUST00561,30333.74,INR,UPI,Gateway D,Bank A,North,FAILED,REPEATED_FAILURE,5,2026-02-18 18:27:43,2026-02-18 21:05:43,ESCALATE,NOT_RECOVERED,False,0
TXN003450,CUST00116,36149.31,INR,UPI,Gateway C,Bank A,West,SUCCESS,,1,2026-06-04 00:45:46,2026-06-04 01:31:46,NONE,ALREADY_SUCCESSFUL,False,0
TXN003451,CUST00149,41239.29,INR,NETBANKING,Gateway D,Bank B,West,SUCCESS,,1,2026-05-09 15:10:20,2026-05-09 16:10:20,NONE,ALREADY_SUCCESSFUL,False,0
TXN003452,CUST00524,10953.31,INR,CARD,Gateway D,Bank A,West,SUCCESS,,1,2025-12-28 08:07:47,2025-12-28 09:20:47,NONE,ALREADY_SUCCESSFUL,False,0
TXN003453,CUST00244,36428.67,INR,NETBANKING,Gateway C,Bank E,North,ABANDONED,ABANDONED_CHECKOUT,1,2026-06-22 00:52:03,2026-06-22 02:19:03,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN003454,CUST00415,20050.09,INR,UPI,Gateway B,Bank D,South,FAILED,REPEATED_FAILURE,3,2025-12-06 07:52:43,2025-12-06 09:05:43,ESCALATE,NOT_RECOVERED,False,0
TXN003455,CUST00118,7094.69,INR,UPI,Gateway D,Bank A,South,SUCCESS,,1,2026-07-04 06:03:17,2026-07-04 07:15:17,NONE,ALREADY_SUCCESSFUL,False,0
TXN003456,CUST00703,30148.32,INR,WALLET,Gateway C,Bank A,South,SUCCESS,,1,2025-10-29 10:44:44,2025-10-29 12:05:44,NONE,ALREADY_SUCCESSFUL,False,0
TXN003457,CUST00300,20167.84,INR,UPI,Gateway D,Bank E,East,SUCCESS,,1,2026-05-20 04:18:01,2026-05-20 06:31:01,NONE,ALREADY_SUCCESSFUL,False,0
TXN003458,CUST00641,19414.16,INR,CARD,Gateway B,Bank A,South,SUCCESS,,1,2026-01-01 00:49:36,2026-01-01 01:53:36,NONE,ALREADY_SUCCESSFUL,False,0
TXN003459,CUST00467,5115.53,INR,CARD,Gateway A,Bank E,West,SUCCESS,,1,2026-02-27 07:31:30,2026-02-27 08:47:30,NONE,ALREADY_SUCCESSFUL,False,0
TXN003460,CUST00069,41252.41,INR,NETBANKING,Gateway B,Bank B,East,SUCCESS,,1,2026-05-14 02:48:17,2026-05-14 03:54:17,NONE,ALREADY_SUCCESSFUL,False,0
TXN003461,CUST00428,5568.96,INR,WALLET,Gateway D,Bank E,North,SUCCESS,,1,2025-10-14 20:49:10,2025-10-14 21:40:10,NONE,ALREADY_SUCCESSFUL,False,0
TXN003462,CUST00489,7325.75,INR,WALLET,Gateway A,Bank D,West,SUCCESS,,1,2026-04-16 22:00:36,2026-04-16 23:23:36,NONE,ALREADY_SUCCESSFUL,False,0
TXN003463,CUST00609,36291.98,INR,UPI,Gateway A,Bank B,East,SUCCESS,,1,2026-01-10 12:14:35,2026-01-10 12:44:35,NONE,ALREADY_SUCCESSFUL,False,0
TXN003464,CUST00802,34088.67,INR,NETBANKING,Gateway D,Bank A,North,SUCCESS,,1,2025-11-08 21:42:34,2025-11-08 22:34:34,NONE,ALREADY_SUCCESSFUL,False,0
TXN003465,CUST00095,6666.02,INR,WALLET,Gateway D,Bank C,West,SUCCESS,,1,2026-02-24 01:08:08,2026-02-24 02:51:08,NONE,ALREADY_SUCCESSFUL,False,0
TXN003466,CUST00173,32001.45,INR,UPI,Gateway C,Bank A,West,FAILED,INSUFFICIENT_FUNDS,2,2026-05-16 07:28:18,2026-05-16 08:41:18,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN003467,CUST00931,40795.95,INR,NETBANKING,Gateway B,Bank A,West,SUCCESS,,1,2026-03-24 05:20:28,2026-03-24 05:29:28,NONE,ALREADY_SUCCESSFUL,False,0
TXN003468,CUST00399,44603.15,INR,CARD,Gateway B,Bank E,East,SUCCESS,,1,2026-05-07 18:30:30,2026-05-07 20:43:30,NONE,ALREADY_SUCCESSFUL,False,0
TXN003469,CUST00325,35472.24,INR,CARD,Gateway C,Bank C,North,SUCCESS,,1,2026-02-10 20:07:20,2026-02-10 21:20:20,NONE,ALREADY_SUCCESSFUL,False,0
TXN003470,CUST00609,35254.28,INR,WALLET,Gateway D,Bank D,West,SUCCESS,,1,2025-12-11 00:21:57,2025-12-11 00:29:57,NONE,ALREADY_SUCCESSFUL,False,0
TXN003471,CUST00166,26834.57,INR,WALLET,Gateway D,Bank D,North,FAILED,REPEATED_FAILURE,3,2026-01-14 01:42:58,2026-01-14 04:41:58,ESCALATE,NOT_RECOVERED,False,0
TXN003472,CUST00353,28025.29,INR,WALLET,Gateway B,Bank D,South,SUCCESS,,1,2025-10-02 05:07:34,2025-10-02 05:15:34,NONE,ALREADY_SUCCESSFUL,False,0
TXN003473,CUST00924,28768.98,INR,CARD,Gateway C,Bank A,West,SUCCESS,,1,2026-03-23 19:05:00,2026-03-23 21:51:00,NONE,ALREADY_SUCCESSFUL,False,0
TXN003474,CUST00606,14351.55,INR,NETBANKING,Gateway A,Bank C,East,SUCCESS,,1,2026-01-01 18:34:17,2026-01-01 20:53:17,NONE,ALREADY_SUCCESSFUL,False,0
TXN003475,CUST00285,9845.91,INR,WALLET,Gateway B,Bank E,North,FAILED,AMBIGUOUS,1,2026-07-03 08:09:27,2026-07-03 09:00:27,ESCALATE,NOT_RECOVERED,False,0
TXN003476,CUST00718,782.28,INR,UPI,Gateway B,Bank A,South,SUCCESS,,1,2026-06-17 13:16:24,2026-06-17 14:56:24,NONE,ALREADY_SUCCESSFUL,False,0
TXN003477,CUST00102,46033.64,INR,CARD,Gateway C,Bank C,North,ABANDONED,ABANDONED_CHECKOUT,1,2026-03-22 19:19:44,2026-03-22 22:00:44,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN003478,CUST00663,45429.87,INR,WALLET,Gateway A,Bank E,East,FAILED,TEMPORARY_DECLINE,2,2025-11-22 07:10:12,2025-11-22 08:44:12,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN003479,CUST00208,32914.23,INR,CARD,Gateway B,Bank A,West,FAILED,EXPIRED_CARD,2,2026-06-15 14:57:32,2026-06-15 17:05:32,SEND_PAYMENT_LINK,RECOVERED,True,32914.23
TXN003480,CUST00583,45843.66,INR,UPI,Gateway A,Bank E,West,FAILED,REPEATED_FAILURE,3,2026-01-25 18:18:52,2026-01-25 19:21:52,ESCALATE,NOT_RECOVERED,False,0
TXN003481,CUST00546,13220.13,INR,NETBANKING,Gateway D,Bank E,South,SUCCESS,,1,2026-01-01 12:10:03,2026-01-01 12:24:03,NONE,ALREADY_SUCCESSFUL,False,0
TXN003482,CUST00451,16130.17,INR,WALLET,Gateway C,Bank D,North,FAILED,INSUFFICIENT_FUNDS,2,2025-09-10 00:01:16,2025-09-10 02:29:16,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN003483,CUST00126,5895.2,INR,UPI,Gateway C,Bank D,North,SUCCESS,,1,2026-02-25 05:22:05,2026-02-25 07:42:05,NONE,ALREADY_SUCCESSFUL,False,0
TXN003484,CUST00645,15402.49,INR,WALLET,Gateway C,Bank C,North,SUCCESS,,1,2026-04-15 00:59:11,2026-04-15 02:20:11,NONE,ALREADY_SUCCESSFUL,False,0
TXN003485,CUST00840,17943.5,INR,UPI,Gateway C,Bank E,West,SUCCESS,,1,2026-02-25 12:42:20,2026-02-25 14:55:20,NONE,ALREADY_SUCCESSFUL,False,0
TXN003486,CUST00332,39341.7,INR,CARD,Gateway D,Bank C,South,SUCCESS,,1,2026-01-30 12:24:58,2026-01-30 15:00:58,NONE,ALREADY_SUCCESSFUL,False,0
TXN003487,CUST00456,32641.66,INR,UPI,Gateway C,Bank B,South,FAILED,REPEATED_FAILURE,4,2026-01-23 02:59:47,2026-01-23 05:03:47,ESCALATE,NOT_RECOVERED,False,0
TXN003488,CUST00489,5672.78,INR,WALLET,Gateway B,Bank B,South,FAILED,REPEATED_FAILURE,4,2025-12-26 10:38:38,2025-12-26 12:31:38,ESCALATE,NOT_RECOVERED,False,0
TXN003489,CUST00843,42917.24,INR,NETBANKING,Gateway C,Bank B,North,SUCCESS,,1,2026-05-11 12:38:16,2026-05-11 14:40:16,NONE,ALREADY_SUCCESSFUL,False,0
TXN003490,CUST00644,216.25,INR,CARD,Gateway A,Bank C,South,FAILED,EXPIRED_CARD,1,2025-10-22 21:25:10,2025-10-22 23:37:10,SEND_PAYMENT_LINK,RECOVERED,True,216.25
TXN003491,CUST00278,28229.33,INR,NETBANKING,Gateway A,Bank D,South,SUCCESS,,1,2025-10-25 01:18:29,2025-10-25 01:28:29,NONE,ALREADY_SUCCESSFUL,False,0
TXN003492,CUST00530,16499.77,INR,WALLET,Gateway D,Bank B,West,SUCCESS,,1,2025-10-26 01:47:26,2025-10-26 02:36:26,NONE,ALREADY_SUCCESSFUL,False,0
TXN003493,CUST00115,16373.23,INR,NETBANKING,Gateway C,Bank C,North,FAILED,EXPIRED_CARD,2,2025-11-09 11:34:44,2025-11-09 14:10:44,SEND_PAYMENT_LINK,RECOVERED,True,16373.23
TXN003494,CUST00035,33554.8,INR,NETBANKING,Gateway B,Bank A,North,FAILED,EXPIRED_CARD,1,2026-05-22 04:53:04,2026-05-22 05:44:04,SEND_PAYMENT_LINK,RECOVERED,True,33554.8
TXN003495,CUST00471,13419.53,INR,CARD,Gateway D,Bank B,North,ABANDONED,ABANDONED_CHECKOUT,2,2026-06-25 08:25:08,2026-06-25 08:53:08,SEND_PAYMENT_LINK,RECOVERED,True,13419.53
TXN003496,CUST00025,39454.49,INR,WALLET,Gateway B,Bank C,East,SUCCESS,,1,2025-10-16 09:10:07,2025-10-16 10:00:07,NONE,ALREADY_SUCCESSFUL,False,0
TXN003497,CUST00495,24102.37,INR,NETBANKING,Gateway C,Bank B,West,SUCCESS,,1,2026-08-04 02:52:14,2026-08-04 05:17:14,NONE,ALREADY_SUCCESSFUL,False,0
TXN003498,CUST00221,35545.22,INR,CARD,Gateway B,Bank B,West,SUCCESS,,1,2026-08-22 06:55:50,2026-08-22 09:35:50,NONE,ALREADY_SUCCESSFUL,False,0
TXN003499,CUST00819,40423.26,INR,UPI,Gateway D,Bank C,North,SUCCESS,,1,2025-12-30 06:22:10,2025-12-30 08:54:10,NONE,ALREADY_SUCCESSFUL,False,0
TXN003500,CUST00981,40947.29,INR,UPI,Gateway B,Bank E,West,SUCCESS,,1,2026-02-09 14:12:47,2026-02-09 14:43:47,NONE,ALREADY_SUCCESSFUL,False,0
